"url","title","description","canonical","hreflang","canonicalStatus","indexStatus"
"https://cowinmagnet.co.za/en-za/products/metal-detection-and-recycling-sorting/gjt-type-window-metal-detector/","GJT type window metal detector | Cowinmagnet South Africa","GJT type window metal detector for the relevant South African and African industrial application. Final configuration is confirmed against project conditions.","https://cowinmagnet.co.za/en-za/products/metal-detection-and-recycling-sorting/gjt-type-window-metal-detector/","en-ZA=https://cowinmagnet.co.za/en-za/products/metal-detection-and-recycling-sorting/gjt-type-window-metal-detector/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/products/metal-detection-and-recycling-sorting/hecp-eddy-current-metal-sorting-machine/","HECP eddy current metal sorting machine | Cowinmagnet South Africa","HECP eddy current metal sorting machine for the relevant South African and African industrial application. Final configuration is confirmed against project conditions.","https://cowinmagnet.co.za/en-za/products/metal-detection-and-recycling-sorting/hecp-eddy-current-metal-sorting-machine/","en-ZA=https://cowinmagnet.co.za/en-za/products/metal-detection-and-recycling-sorting/hecp-eddy-current-metal-sorting-machine/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/products/metal-detection-and-recycling-sorting/hecs-type-eddy-current-metal-sorting-machine/","HECS type eddy current metal sorting machine | Cowinmagnet South Africa","HECS type eddy current metal sorting machine for the relevant South African and African industrial application. Final configuration is confirmed against project conditions.","https://cowinmagnet.co.za/en-za/products/metal-detection-and-recycling-sorting/hecs-type-eddy-current-metal-sorting-machine/","en-ZA=https://cowinmagnet.co.za/en-za/products/metal-detection-and-recycling-sorting/hecs-type-eddy-current-metal-sorting-machine/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/products/metal-detection-and-recycling-sorting/","Metal Detection & Recovery Sorting | Cowinmagnet South Africa","Metal detection and eddy-current sorting equipment for ferrous and non-ferrous recovery. Product category for African mining and industrial applications.","https://cowinmagnet.co.za/en-za/products/metal-detection-and-recycling-sorting/","en-ZA=https://cowinmagnet.co.za/en-za/products/metal-detection-and-recycling-sorting/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/products/metal-detection-and-recycling-sorting/stainless-steel-separation-conveyor/","Stainless Steel Separation Conveyor | Cowinmagnet South Africa","Stainless Steel Separation Conveyor for the relevant South African and African industrial application. Final configuration is confirmed against project conditions.","https://cowinmagnet.co.za/en-za/products/metal-detection-and-recycling-sorting/stainless-steel-separation-conveyor/","en-ZA=https://cowinmagnet.co.za/en-za/products/metal-detection-and-recycling-sorting/stainless-steel-separation-conveyor/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/electromagnet-separator/","Electromagnet Separator | Cowinmagnet South Africa","Electromagnet Separator for the relevant South African and African industrial application. Final configuration is confirmed against project conditions.","https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/electromagnet-separator/","en-ZA=https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/electromagnet-separator/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/","Suspended & Self-Cleaning Iron Removers | Cowinmagnet South Africa","Suspended permanent, electromagnetic and self-cleaning iron removers for conveyor tramp iron control and crusher protection. Product category for African mining and industrial...","https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/","en-ZA=https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/kgla-series-rectifier-control-box/","KGLA series rectifier control box | Cowinmagnet South Africa","KGLA series rectifier control box for the relevant South African and African industrial application. Final configuration is confirmed against project conditions.","https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/kgla-series-rectifier-control-box/","en-ZA=https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/kgla-series-rectifier-control-box/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/kxb-mining-explosion-proof-electromagnetic-iron-remover-control-box/","KXB mining explosion-proof electromagnetic iron remover control box |...","KXB mining explosion-proof electromagnetic iron remover control box for the relevant South African and African industrial application. Final configuration is confirmed against...","https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/kxb-mining-explosion-proof-electromagnetic-iron-remover-control-box/","en-ZA=https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/kxb-mining-explosion-proof-electromagnetic-iron-remover-control-box/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/permanent-overband-magnetic-separator/","Permanent Overband Magnetic Separator | Cowinmagnet South Africa","Permanent Overband Magnetic Separator for the relevant South African and African industrial application. Final configuration is confirmed against project conditions.","https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/permanent-overband-magnetic-separator/","en-ZA=https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/permanent-overband-magnetic-separator/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/qjz-mining-explosion-proof-permanent-magnet-iron-remover-control-box/","QJZ mining explosion-proof permanent magnet iron remover control box...","QJZ mining explosion-proof permanent magnet iron remover control box for the relevant South African and African industrial application. Final configuration is confirmed agains...","https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/qjz-mining-explosion-proof-permanent-magnet-iron-remover-control-box/","en-ZA=https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/qjz-mining-explosion-proof-permanent-magnet-iron-remover-control-box/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rbcdb-explosion-proof-disc-type-electromagnetic-iron-remover/","RBCDB explosion-proof disc type electromagnetic iron remover | Cowinm...","RBCDB explosion-proof disc type electromagnetic iron remover for the relevant South African and African industrial application. Final configuration is confirmed against projec...","https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rbcdb-explosion-proof-disc-type-electromagnetic-iron-remover/","en-ZA=https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rbcdb-explosion-proof-disc-type-electromagnetic-iron-remover/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rbcdd-explosion-proof-electromagnetic-self-dumping-iron-remover/","RBCDD explosion-proof electromagnetic self dumping iron remover | Cow...","RBCDD explosion-proof electromagnetic self dumping iron remover for the relevant South African and African industrial application. Final configuration is confirmed against pro...","https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rbcdd-explosion-proof-electromagnetic-self-dumping-iron-remover/","en-ZA=https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rbcdd-explosion-proof-electromagnetic-self-dumping-iron-remover/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rbcyd-explosion-proof-permanent-magnet-self-dumping-iron-remover/","RBCYD explosion-proof permanent magnet self dumping iron remover | Co...","RBCYD explosion-proof permanent magnet self dumping iron remover for the relevant South African and African industrial application. Final configuration is confirmed against pr...","https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rbcyd-explosion-proof-permanent-magnet-self-dumping-iron-remover/","en-ZA=https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rbcyd-explosion-proof-permanent-magnet-self-dumping-iron-remover/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcda-type-air-cooled-electromagnetic-iron-remover/","RCDA type air-cooled electromagnetic iron remover | Cowinmagnet South...","RCDA type air-cooled electromagnetic iron remover for the relevant South African and African industrial application. Final configuration is confirmed against project conditions.","https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcda-type-air-cooled-electromagnetic-iron-remover/","en-ZA=https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcda-type-air-cooled-electromagnetic-iron-remover/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcdb-type-self-cooling-plate-electromagnetic-iron-remover/","RCDB type self cooling plate electromagnetic iron remover | Cowinmagn...","RCDB type self cooling plate electromagnetic iron remover for the relevant South African and African industrial application. Final configuration is confirmed against project c...","https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcdb-type-self-cooling-plate-electromagnetic-iron-remover/","en-ZA=https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcdb-type-self-cooling-plate-electromagnetic-iron-remover/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcdc-type-air-cooled-self-dumping-electromagnetic-iron-remover/","RCDC type air-cooled self dumping electromagnetic iron remover | Cowi...","RCDC type air-cooled self dumping electromagnetic iron remover for the relevant South African and African industrial application. Final configuration is confirmed against proj...","https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcdc-type-air-cooled-self-dumping-electromagnetic-iron-remover/","en-ZA=https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcdc-type-air-cooled-self-dumping-electromagnetic-iron-remover/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcdd-type-self-cooling-self-dumping-electromagnetic-iron-remover/","RCDD type self cooling self dumping electromagnetic iron remover | Co...","RCDD type self cooling self dumping electromagnetic iron remover for the relevant South African and African industrial application. Final configuration is confirmed against pr...","https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcdd-type-self-cooling-self-dumping-electromagnetic-iron-remover/","en-ZA=https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcdd-type-self-cooling-self-dumping-electromagnetic-iron-remover/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcde-type-oil-cooled-electromagnetic-iron-remover/","RCDE type oil cooled electromagnetic iron remover | Cowinmagnet South...","RCDE type oil cooled electromagnetic iron remover for the relevant South African and African industrial application. Final configuration is confirmed against project conditions.","https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcde-type-oil-cooled-electromagnetic-iron-remover/","en-ZA=https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcde-type-oil-cooled-electromagnetic-iron-remover/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcdf-oil-cooled-self-dumping-electromagnetic-iron-remover/","RCDF oil cooled self dumping electromagnetic iron remover | Cowinmagn...","RCDF oil cooled self dumping electromagnetic iron remover for the relevant South African and African industrial application. Final configuration is confirmed against project c...","https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcdf-oil-cooled-self-dumping-electromagnetic-iron-remover/","en-ZA=https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcdf-oil-cooled-self-dumping-electromagnetic-iron-remover/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcdfj-type-forced-oil-circulation-self-dumping-electromagnetic-iron-remover/","RCDFJ type forced oil circulation self dumping electromagnetic iron r...","RCDFJ type forced oil circulation self dumping electromagnetic iron remover for the relevant South African and African industrial application. Final configuration is confirmed...","https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcdfj-type-forced-oil-circulation-self-dumping-electromagnetic-iron-remover/","en-ZA=https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcdfj-type-forced-oil-circulation-self-dumping-electromagnetic-iron-remover/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcps-self-dumping-disc-type-permanent-magnet-iron-remover/","RCPS self dumping disc type permanent magnet iron remover | Cowinmagn...","RCPS self dumping disc type permanent magnet iron remover for the relevant South African and African industrial application. Final configuration is confirmed against project c...","https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcps-self-dumping-disc-type-permanent-magnet-iron-remover/","en-ZA=https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcps-self-dumping-disc-type-permanent-magnet-iron-remover/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcya-type-inclined-pipeline-permanent-magnet-iron-remover/","RCYA type inclined pipeline permanent magnet iron remover | Cowinmagn...","RCYA type inclined pipeline permanent magnet iron remover for the relevant South African and African industrial application. Final configuration is confirmed against project c...","https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcya-type-inclined-pipeline-permanent-magnet-iron-remover/","en-ZA=https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcya-type-inclined-pipeline-permanent-magnet-iron-remover/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcyb-type-permanent-magnet-manual-iron-remover/","RCYB type permanent magnet manual iron remover | Cowinmagnet South Af...","RCYB type permanent magnet manual iron remover for the relevant South African and African industrial application. Final configuration is confirmed against project conditions.","https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcyb-type-permanent-magnet-manual-iron-remover/","en-ZA=https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcyb-type-permanent-magnet-manual-iron-remover/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcyd-type-permanent-magnet-self-dumping-iron-remover/","RCYD type permanent magnet self dumping iron remover | Cowinmagnet So...","RCYD type permanent magnet self dumping iron remover for the relevant South African and African industrial application. Final configuration is confirmed against project condit...","https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcyd-type-permanent-magnet-self-dumping-iron-remover/","en-ZA=https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcyd-type-permanent-magnet-self-dumping-iron-remover/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcydii-type-permanent-magnet-self-dumping-iron-remover/","RCYDII type permanent magnet self dumping iron remover | Cowinmagnet...","RCYDII type permanent magnet self dumping iron remover for the relevant South African and African industrial application. Final configuration is confirmed against project cond...","https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcydii-type-permanent-magnet-self-dumping-iron-remover/","en-ZA=https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcydii-type-permanent-magnet-self-dumping-iron-remover/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcye-type-permanent-magnet-self-dumping-iron-remover/","RCYE type permanent magnet self dumping iron remover | Cowinmagnet So...","RCYE type permanent magnet self dumping iron remover for the relevant South African and African industrial application. Final configuration is confirmed against project condit...","https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcye-type-permanent-magnet-self-dumping-iron-remover/","en-ZA=https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcye-type-permanent-magnet-self-dumping-iron-remover/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcyf-type-vertical-pipeline-permanent-magnet-iron-remover/","RCYF type vertical pipeline permanent magnet iron remover | Cowinmagn...","RCYF type vertical pipeline permanent magnet iron remover for the relevant South African and African industrial application. Final configuration is confirmed against project c...","https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcyf-type-vertical-pipeline-permanent-magnet-iron-remover/","en-ZA=https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcyf-type-vertical-pipeline-permanent-magnet-iron-remover/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcyg-type-pipeline-self-dumping-permanent-magnet-iron-remover/","RCYG type pipeline self dumping permanent magnet iron remover | Cowin...","RCYG type pipeline self dumping permanent magnet iron remover for the relevant South African and African industrial application. Final configuration is confirmed against proje...","https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcyg-type-pipeline-self-dumping-permanent-magnet-iron-remover/","en-ZA=https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcyg-type-pipeline-self-dumping-permanent-magnet-iron-remover/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcyp-type-permanent-magnet-manual-self-dumping-iron-remover/","RCYP type permanent magnet manual self dumping iron remover | Cowinma...","RCYP type permanent magnet manual self dumping iron remover for the relevant South African and African industrial application. Final configuration is confirmed against project...","https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcyp-type-permanent-magnet-manual-self-dumping-iron-remover/","en-ZA=https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcyp-type-permanent-magnet-manual-self-dumping-iron-remover/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcyz-type-vertical-pipeline-permanent-magnet-iron-remover/","RCYZ type vertical pipeline permanent magnet iron remover | Cowinmagn...","RCYZ type vertical pipeline permanent magnet iron remover for the relevant South African and African industrial application. Final configuration is confirmed against project c...","https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcyz-type-vertical-pipeline-permanent-magnet-iron-remover/","en-ZA=https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/rcyz-type-vertical-pipeline-permanent-magnet-iron-remover/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/suspended-electromagnetic-conveyor-belt-separator/","Suspended Electromagnetic Conveyor Belt Separator | Cowinmagnet South...","Suspended Electromagnetic Conveyor Belt Separator for the relevant South African and African industrial application. Final configuration is confirmed against project conditions.","https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/suspended-electromagnetic-conveyor-belt-separator/","en-ZA=https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/suspended-electromagnetic-conveyor-belt-separator/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/suspended-permanent-magnetic-separator/","Suspended Permanent Magnetic Separator | Cowinmagnet South Africa","Suspended Permanent Magnetic Separator for the relevant South African and African industrial application. Final configuration is confirmed against project conditions.","https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/suspended-permanent-magnetic-separator/","en-ZA=https://cowinmagnet.co.za/en-za/products/suspended-and-self-unloading-iron-removers/suspended-permanent-magnetic-separator/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/request-a-quote/","Request a Quote | Cowinmagnet South Africa","Submit magnetic separator project details including country, product, industry, material, conveyor data and operating conditions.","https://cowinmagnet.co.za/en-za/request-a-quote/","en-ZA=https://cowinmagnet.co.za/en-za/request-a-quote/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/search/","Search | Cowinmagnet South Africa","Search products, industries, solutions, markets, news and downloads.","https://cowinmagnet.co.za/en-za/search/","en-ZA=https://cowinmagnet.co.za/en-za/search/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/solutions/coastal-corrosive-environments/","Coastal and Corrosive Environments | Cowinmagnet South Africa","Coastal and Corrosive Environments magnetic separator solution for African mining and industrial projects.","https://cowinmagnet.co.za/en-za/solutions/coastal-corrosive-environments/","en-ZA=https://cowinmagnet.co.za/en-za/solutions/coastal-corrosive-environments/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/solutions/conveyor-belt-protection/","Conveyor Belt Protection | Cowinmagnet South Africa","Conveyor Belt Protection magnetic separator solution for African mining and industrial projects.","https://cowinmagnet.co.za/en-za/solutions/conveyor-belt-protection/","en-ZA=https://cowinmagnet.co.za/en-za/solutions/conveyor-belt-protection/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/solutions/conveyor-protection/","Conveyor Protection | Cowinmagnet South Africa","Conveyor Protection magnetic separator solution for African mining and industrial projects.","https://cowinmagnet.co.za/en-za/solutions/conveyor-protection/","en-ZA=https://cowinmagnet.co.za/en-za/solutions/conveyor-protection/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/solutions/crusher-protection/","Crusher Protection | Cowinmagnet South Africa","Crusher Protection magnetic separator solution for African mining and industrial projects.","https://cowinmagnet.co.za/en-za/solutions/crusher-protection/","en-ZA=https://cowinmagnet.co.za/en-za/solutions/crusher-protection/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/solutions/ferrous-metal-recovery/","Ferrous Metal Recovery | Cowinmagnet South Africa","Ferrous Metal Recovery magnetic separator solution for African mining and industrial projects.","https://cowinmagnet.co.za/en-za/solutions/ferrous-metal-recovery/","en-ZA=https://cowinmagnet.co.za/en-za/solutions/ferrous-metal-recovery/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/solutions/heavy-duty-mining-applications/","Heavy-Duty Mining Applications | Cowinmagnet South Africa","Heavy-Duty Mining Applications magnetic separator solution for African mining and industrial projects.","https://cowinmagnet.co.za/en-za/solutions/heavy-duty-mining-applications/","en-ZA=https://cowinmagnet.co.za/en-za/solutions/heavy-duty-mining-applications/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/solutions/high-temperature-applications/","High-Temperature Applications | Cowinmagnet South Africa","High-Temperature Applications magnetic separator solution for African mining and industrial projects.","https://cowinmagnet.co.za/en-za/solutions/high-temperature-applications/","en-ZA=https://cowinmagnet.co.za/en-za/solutions/high-temperature-applications/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/solutions/","Magnetic Separation Solutions | Cowinmagnet South Africa","Problem-led magnetic separation solutions for tramp iron removal, crusher protection, conveyor belt protection and African operating conditions.","https://cowinmagnet.co.za/en-za/solutions/","en-ZA=https://cowinmagnet.co.za/en-za/solutions/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/solutions/non-ferrous-metal-recovery/","Non-Ferrous Metal Recovery | Cowinmagnet South Africa","Non-Ferrous Metal Recovery magnetic separator solution for African mining and industrial projects.","https://cowinmagnet.co.za/en-za/solutions/non-ferrous-metal-recovery/","en-ZA=https://cowinmagnet.co.za/en-za/solutions/non-ferrous-metal-recovery/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/solutions/outdoor-dusty-environments/","Outdoor and Dusty Environments | Cowinmagnet South Africa","Outdoor and Dusty Environments magnetic separator solution for African mining and industrial projects.","https://cowinmagnet.co.za/en-za/solutions/outdoor-dusty-environments/","en-ZA=https://cowinmagnet.co.za/en-za/solutions/outdoor-dusty-environments/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/solutions/remote-mining-sites/","Remote Mining Sites | Cowinmagnet South Africa","Remote Mining Sites magnetic separator solution for African mining and industrial projects.","https://cowinmagnet.co.za/en-za/solutions/remote-mining-sites/","en-ZA=https://cowinmagnet.co.za/en-za/solutions/remote-mining-sites/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/solutions/self-cleaning-magnetic-separation/","Self-Cleaning Magnetic Separation | Cowinmagnet South Africa","Self-Cleaning Magnetic Separation magnetic separator solution for African mining and industrial projects.","https://cowinmagnet.co.za/en-za/solutions/self-cleaning-magnetic-separation/","en-ZA=https://cowinmagnet.co.za/en-za/solutions/self-cleaning-magnetic-separation/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/solutions/tramp-iron-removal/","Tramp Iron Removal | Cowinmagnet South Africa","Tramp Iron Removal magnetic separator solution for African mining and industrial projects.","https://cowinmagnet.co.za/en-za/solutions/tramp-iron-removal/","en-ZA=https://cowinmagnet.co.za/en-za/solutions/tramp-iron-removal/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/technical-support/after-sales-process/","After-Sales Process | Cowinmagnet Technical Support","Guidance topic for magnetic separator project review. for magnetic separator project review in South Africa and Africa.","https://cowinmagnet.co.za/en-za/technical-support/after-sales-process/","en-ZA=https://cowinmagnet.co.za/en-za/technical-support/after-sales-process/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/technical-support/coastal-corrosion-protection/","Coastal Corrosion Protection | Cowinmagnet Technical Support","Guidance topic for magnetic separator project review. for magnetic separator project review in South Africa and Africa.","https://cowinmagnet.co.za/en-za/technical-support/coastal-corrosion-protection/","en-ZA=https://cowinmagnet.co.za/en-za/technical-support/coastal-corrosion-protection/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/technical-support/dust-protection/","Dust Protection | Cowinmagnet Technical Support","Guidance topic for magnetic separator project review. for magnetic separator project review in South Africa and Africa.","https://cowinmagnet.co.za/en-za/technical-support/dust-protection/","en-ZA=https://cowinmagnet.co.za/en-za/technical-support/dust-protection/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/technical-support/electrical-specification-guide/","Electrical Specification Guide | Cowinmagnet Technical Support","Guidance topic for magnetic separator project review. for magnetic separator project review in South Africa and Africa.","https://cowinmagnet.co.za/en-za/technical-support/electrical-specification-guide/","en-ZA=https://cowinmagnet.co.za/en-za/technical-support/electrical-specification-guide/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/technical-support/high-temperature-configuration/","High-Temperature Configuration | Cowinmagnet Technical Support","Guidance topic for magnetic separator project review. for magnetic separator project review in South Africa and Africa.","https://cowinmagnet.co.za/en-za/technical-support/high-temperature-configuration/","en-ZA=https://cowinmagnet.co.za/en-za/technical-support/high-temperature-configuration/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
"https://cowinmagnet.co.za/en-za/technical-support/","Technical Support | Cowinmagnet South Africa","Selection, installation, maintenance, electrical and environmental guidance for magnetic separation equipment.","https://cowinmagnet.co.za/en-za/technical-support/","en-ZA=https://cowinmagnet.co.za/en-za/technical-support/; x-default=https://www.cowinmagnet.com/","valid","index,follow"
